SGO Report ID,SGO Report Version,SGO Amendment,Year Month,Location,Crash Type,Is NHTSA Reportable In-Transport,Is NHTSA Reportable In-Transport Delta-V Less than 1 MPH,Is Police-Reported,Is Any-Injury-Reported,Is Any Vehicle Airbag Deployment,Is Ego Vehicle Airbag Deployment,Is Suspected Serious Injury+,Incident Date,Location Address / Description,Zip Code
30270-9405,1,Amendment 2 or prior,202411,LOS_ANGELES,V2V Head-on,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11/17/24,Holloway Drive at Hacienda Place,90069
30270-9404,1,Amendment 2 or prior,202411,LOS_ANGELES,V2V F2R,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11/18/24,Wilshire Boulevard at Bonsall Avenue.,90049
30270-9403,1,Amendment 2 or prior,202411,SAN_FRANCISCO,V2V Head-on,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,11/18/24,Cesar Chavez Street at Diamond Street,94131
30270-9402,1,Amendment 2 or prior,202411,SAN_FRANCISCO,V2V Lateral,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11/18/24,Battery Street at Bush Street,94111
30270-9401,1,Amendment 2 or prior,202411,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11/21/24,Townsend Street at 7th Street,94103
30270-9400,1,Amendment 2 or prior,202411,PHOENIX,V2V Lateral,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,11/21/24,East Camelback Road at North 24th Street,85016
30270-9376,1,Amendment 2 or prior,202411,SAN_FRANCISCO,V2V Lateral,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11/27/24,Divisadero Street at Oak Street,94117
30270-9374,1,Amendment 2 or prior,202411,SAN_FRANCISCO,V2V Backing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11/30/24,Kearny Street at Broadway,94133
30270-9373,1,Amendment 2 or prior,202411,SAN_FRANCISCO,V2V Head-on,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11/14/24,Douglass Street at 24th Street,94114
30270-9372,1,Amendment 2 or prior,202411,PHOENIX,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11/14/24,Washington Street at South 44th Street,85008
30270-9371,1,Amendment 2 or prior,202411,LOS_ANGELES,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11/14/24,West Olympic Boulevard at Normandie Avenue,90006
30270-9363,1,Amendment 2 or prior,202411,LOS_ANGELES,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11/14/24,Santa Monica Boulevard at Armacost Avenue,90025
30270-9355,1,Amendment 2 or prior,202411,PHOENIX,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11/13/24,East Apache Boulevard near South McClintock Drive,85281
30270-9350,1,Amendment 2 or prior,202411,SAN_FRANCISCO,V2V Lateral,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11/12/24,37th Avenue near Quintara Street,94116
30270-9347,1,Amendment 2 or prior,202411,LOS_ANGELES,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11/11/24,West 3rd Street at South Wilton Place,90020
30270-9343,1,Amendment 2 or prior,202411,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11/10/24,South Van Ness Avenue at 15th Street,94103
30270-9341,1,Amendment 2 or prior,202411,SAN_FRANCISCO,V2V Backing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11/9/24,Missouri Street at 16th Street,94107
30270-9276,2,Amendment 2 or prior,202411,LOS_ANGELES,All Others,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,11/29/24,Santa Monica Boulevard near Laurel Avenue,90046
30270-9269,1,Amendment 2 or prior,202411,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11/27/24,Barneveld Avenue at Jerrold Avenue,94124
30270-9260,1,Amendment 2 or prior,202411,PHOENIX,V2V Lateral,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11/26/24,Priest Drive at Southern Avenue,85282
30270-9259,1,Amendment 2 or prior,202411,LOS_ANGELES,V2V Intersection,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,11/26/24,Venice Boulevard at Vermont Avenue,90006
30270-9234,2,Amendment 2 or prior,202411,LOS_ANGELES,Pedestrian,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,11/23/24,Newton Street near S. Central Avenue,90021
30270-9231,1,Amendment 2 or prior,202411,AUSTIN,V2V Intersection,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11/22/24,East Ben White Boulevard at South Congress Avenue,78704
30270-9230,1,Amendment 2 or prior,202411,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11/19/24,3rd Street at Harrison Street,94107
30270-9229,1,Amendment 2 or prior,202411,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11/18/24,Van Ness Avenue at Ellis Street,94109
30270-9214,1,Amendment 2 or prior,202411,SAN_FRANCISCO,V2V Lateral,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11/16/24,Roosevelt Avenue at Hanover Street,94014
30270-9212,1,Amendment 2 or prior,202411,AUSTIN,All Others,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11/15/24,Ponca Street at Culp Street,78741
30270-9203,1,Amendment 2 or prior,202411,PHOENIX,All Others,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11/14/24,East Monroe Street at North 2nd Street,85004
30270-9194,2,Amendment 2 or prior,202411,PHOENIX,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11/15/24,S Rural Road near E University Dr,85281
30270-9191,1,Amendment 2 or prior,202411,PHOENIX,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/31/24,East 7th Street at South Mill Avenue,85281
30270-9170,1,Amendment 2 or prior,202411,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11/12/24,Gough Street at Ellis Street,94109
30270-9167,1,Amendment 2 or prior,202411,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,11/12/24,Front Street at Market Street,94111
30270-9156,1,Amendment 2 or prior,202411,SAN_FRANCISCO,All Others,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,11/10/24,Bay Street at Mason Street,94133
30270-9082,1,Amendment 2 or prior,202411,PHOENIX,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11/7/24,N. Scottsdale Road near E. Curry Road,85288
30270-9081,2,Amendment 2 or prior,202411,PHOENIX,V2V F2R,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,11/7/24,N. 19th Avenue at Bethany Home Road,85015
30270-9061,1,Amendment 2 or prior,202411,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11/4/24,Fillmore Street near Geary Boulevard,94115
30270-9060,1,Amendment 2 or prior,202411,LOS_ANGELES,Secondary Crash,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,11/4/24,Culver Boulevard near Sepulveda Boulevard,90230
30270-9059,2,Amendment 2 or prior,202411,LOS_ANGELES,V2V Backing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11/7/24,San Marino Street near Normandie Avenue,90006
30270-9039,2,Amendment 2 or prior,202411,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11/6/24,Bryant Street at 3rd Street,94107
30270-9015,2,Amendment 2 or prior,202411,LOS_ANGELES,Cyclist,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,11/2/24,Selma Avenue near Cahuenga Boulevard,90028
30270-9190,1,Amendment 2 or prior,202410,PHOENIX,All Others,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/31/24,North Randolph Road at East Osborn Road,85014
30270-9189,1,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Intersection,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/30/24,10th Street at Bryant Street,94103
30270-9188,1,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/30/24,Grant Avenue at Pine Street,94108
30270-9187,1,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Intersection,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/30/24,6th Street at Natoma Street,94103
30270-9186,1,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10/29/24,Bush Street near Kearny Street,94108
30270-9185,1,Amendment 2 or prior,202410,AUSTIN,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/29/24,East Stassney Lane at Burleson Road,78744
30270-9184,1,Amendment 2 or prior,202410,LOS_ANGELES,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/29/24,West Centinela Avenue at Sepulveda Boulevard,90045
30270-9183,1,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Backing,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10/16/24,Stockton Street near Pine Street,94108
30270-9182,1,Amendment 2 or prior,202410,PHOENIX,V2V F2R,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10/28/24,North 40th Street at East Indian School Road,85018
30270-9181,1,Amendment 2 or prior,202410,PHOENIX,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/28/24,South Avenida del Yaqui at Calle Cerritos,85283
30270-9180,1,Amendment 2 or prior,202410,AUSTIN,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/16/24,Rio Grande Street at W. 28th Street,78705
30270-9179,1,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/27/24,Berry Street near 3rd Street,94107
30270-9178,1,Amendment 2 or prior,202410,LOS_ANGELES,V2V Lateral,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/14/24,Exposition Corridor Bike Path near Cardiff Avenue,90034
30270-9177,1,Amendment 2 or prior,202410,SAN_FRANCISCO,All Others,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/27/24,Geary Boulevard at Scott Street,94115
30270-9176,1,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Lateral,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/14/24,Starr King Way at Franklin Street,94109
30270-9175,1,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/13/24,Persia Avenue at Moscow Street,94112
30270-9173,1,Amendment 2 or prior,202410,LOS_ANGELES,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/13/24,W. Adams Boulevard at Menlo Avenue,90007
30270-9172,1,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Head-on,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/12/24,Post Street at Taylor Street,94109
30270-9171,1,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/12/24,Powell Street at Union Street,94133
30270-9141,1,Amendment 2 or prior,202410,PHOENIX,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/18/24,S. 1st Street near Washington Street,85004
30270-9140,1,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/18/24,Richland Avenue at Arlington Street,94131
30270-9127,1,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Backing,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10/10/24,Hyde Street at Delgado Place,94109
30270-9126,1,Amendment 2 or prior,202410,LOS_ANGELES,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/9/24,Santa Monica Boulevard at Manning Avenue,90024
30270-9125,1,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/8/24,6th Street at Jessie Street,94103
30270-9123,1,Amendment 2 or prior,202410,PHOENIX,V2V Intersection,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/6/24,North 15th Street at East Virginia Avenue,85006
30270-9116,1,Amendment 2 or prior,202410,PHOENIX,V2V F2R,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10/6/24,South Ash Avenue at West University Drive,85281
30270-9115,1,Amendment 2 or prior,202410,PHOENIX,V2V Backing,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10/22/24,Parking lot near South K Mart Access Road at West Broadway Road,85202
30270-9112,1,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/5/24,Frederick Street near Delmar Street,94117
30270-9111,1,Amendment 2 or prior,202410,PHOENIX,V2V Head-on,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10/20/24,Civic Center Plaza at East Indian Plaza,85251
30270-9110,2,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/5/24,Stevenson Street at 3rd Street,94103
30270-9107,2,Amendment 2 or prior,202410,PHOENIX,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/5/24,West Glenrosa Avenue at North Central Avenue,85012
30270-9103,1,Amendment 2 or prior,202410,AUSTIN,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/20/24,Montopolis Drive near East Ben White Boulevard,78741
30270-9100,1,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Backing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/19/24,Indiana Street near 19th Street,94107
30270-9099,1,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Backing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/4/24,Jennings Street near Egbert Avenue,94124
30270-9098,1,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/4/24,16th Street at Capp Street,94103
30270-9097,1,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10/4/24,13th Street at Bryant Street,94103
30270-9014,2,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Lateral,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,10/30/24,Montgomery Street at California Street,94104
30270-9013,1,Amendment 2 or prior,202410,LOS_ANGELES,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/30/24,Highland Avenue at Hollywood Boulevard,90028
30270-9004,1,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Lateral,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/29/24,Alemany Boulevard near Congdon Street,94112
30270-8982,2,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/30/24,Van Ness Avenue at California Street,94109
30270-8979,3,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/29/24,California Street at Battery Street,94104
30270-8968,2,Amendment 2 or prior,202410,SAN_FRANCISCO,Secondary Crash,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,10/28/24,Fell Street at Franklin Street,94102
30270-8966,1,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/23/24,19th Avenue at Beverly Street,94132
30270-8947,1,Amendment 2 or prior,202410,LOS_ANGELES,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/20/24,Stoner Avenue at Lindblade Street,90230
30270-8943,1,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Head-on,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/18/24,Fell Street at Franklin Street,94102
30270-8941,1,Amendment 2 or prior,202410,PHOENIX,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/18/24,Hayden Road near E. Thomas Road,85251
30270-8940,3,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/21/24,Van Ness Avenue at Grove Street,94102
30270-8933,1,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/16/24,underground parking lot at 1160 Mission Street,94103
30270-8929,1,Amendment 2 or prior,202410,PHOENIX,V2V Intersection,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10/15/24,near 291 E. Buckeye Road,85004
30270-8927,1,Amendment 2 or prior,202410,SAN_FRANCISCO,Secondary Crash,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10/14/24,El Camino Real at Westborough Boulevard,94080
30270-8919,1,Amendment 2 or prior,202410,PHOENIX,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/14/24,S. 10th Street at E. Southern Avenue,85042
30270-8915,1,Amendment 2 or prior,202410,PHOENIX,V2V F2R,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/14/24,W. Watkins Street near S. 11th Avenue,85007
30270-8908,1,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Head-on,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/11/24,Red Rock Way near Duncan Street,94131
30270-8794,1,Amendment 2 or prior,202410,AUSTIN,V2V Intersection,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10/8/24,East Oltorf Street at North Interstate 35 Frontage Road.,78741
30270-8781,1,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/5/24,Bush Street at Montgomery Street,94104
30270-8769,1,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Intersection,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10/3/24,Toland Street at Jerrold Avenue,94124
30270-8892,1,Amendment 2 or prior,202409,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9/28/24,Stevenson Street at 3rd Street,94103
30270-8891,1,Amendment 2 or prior,202409,SAN_FRANCISCO,V2V F2R,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9/30/24,Toland Street at Evans Avenue,94124
30270-8890,1,Amendment 2 or prior,202409,PHOENIX,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9/30/24,East 13th Street at South Mill Avenue,85281
30270-8888,1,Amendment 2 or prior,202409,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9/28/24,Stevenson Street at 3rd Street,94103
30270-8887,1,Amendment 2 or prior,202409,PHOENIX,V2V Backing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9/28/24,North 6th Avenue near Roosevelt Street,85003
30270-8886,1,Amendment 2 or prior,202409,LOS_ANGELES,V2V Lateral,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9/27/24,San Vicente Boulevard at Wilshire Boulevard,90211
30270-8885,1,Amendment 2 or prior,202409,SAN_FRANCISCO,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9/26/24,20th Street near Valencia Street,94110
30270-8884,1,Amendment 2 or prior,202409,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,9/26/24,Potrero Avenue at 23rd Street,94110
30270-8883,1,Amendment 2 or prior,202409,AUSTIN,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9/25/24,Davis Street near Red River Street,78701
30270-8882,1,Amendment 2 or prior,202409,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9/24/24,4th Street near 16th Street,94158
30270-8881,1,Amendment 2 or prior,202409,PHOENIX,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9/19/24,Rural Road at Terrace Mall,85281
30270-8878,1,Amendment 2 or prior,202409,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9/18/24,Shipley Street at 5th Street,94107
30270-8877,1,Amendment 2 or prior,202409,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9/17/24,Mason Street at Pine Street,94108
30270-8876,1,Amendment 2 or prior,202409,SAN_FRANCISCO,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9/16/24,Dolores Street near 16th Street,94103
30270-8875,1,Amendment 2 or prior,202409,SAN_FRANCISCO,V2V Lateral,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9/16/24,Mission Street near Van Ness Avenue,94103
30270-8873,2,Amendment 2 or prior,202409,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9/16/24,Mason Street at Post Street,94102
30270-8871,2,Amendment 2 or prior,202409,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9/16/24,Battery Street near Washington Street,94111
30270-8870,2,Amendment 2 or prior,202409,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9/15/24,Columbus Avenue near Green Street,94133
30270-8869,1,Amendment 2 or prior,202409,SAN_FRANCISCO,V2V F2R,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9/15/24,Mason Street near Geary Street,94102
30270-8868,1,Amendment 2 or prior,202409,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9/14/24,Grove Street near Gough Street,94102
30270-8859,1,Amendment 2 or prior,202409,PHOENIX,Secondary Crash,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,9/13/24,East Indian School Road at North 3rd Street,85012
30270-8858,1,Amendment 2 or prior,202409,PHOENIX,V2V Head-on,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,9/12/24,McLellan Boulevard near North 15th Avenue,85013
30270-8857,1,Amendment 2 or prior,202409,LOS_ANGELES,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9/10/24,Santa Monica Boulevard at Beloit Avenue,90025
30270-8856,1,Amendment 2 or prior,202409,LOS_ANGELES,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9/10/24,West Pico Boulevard near Hauser Boulevard,90019
30270-8851,2,Amendment 2 or prior,202409,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9/26/24,Market Street at 8th Street,94103
30270-8849,1,Amendment 2 or prior,202409,PHOENIX,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9/7/24,Washington Street near Hohokam Expressway,85034
30270-8844,1,Amendment 2 or prior,202409,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9/7/24,Mission Street at Van Ness Avenue,94103
30270-8842,2,Amendment 2 or prior,202409,SAN_FRANCISCO,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9/6/24,Duboce Avenue near Valencia Street,94103
30270-8835,1,Amendment 2 or prior,202409,PHOENIX,V2V Lateral,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9/6/24,W. Southern Avenue at S. Alma School Road,85202
30270-8833,1,Amendment 2 or prior,202409,PHOENIX,V2V Backing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9/6/24,South 3rd Street at East Buckeye Road,85004
30270-8832,2,Amendment 2 or prior,202409,AUSTIN,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9/5/24,E. Stassney Lane and Burleson Road,78744
30270-8828,2,Amendment 2 or prior,202409,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9/3/24,Columbus Avenue at Grant Avenue,94133
30270-8827,2,Amendment 2 or prior,202409,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9/3/24,Kansas Street at 23rd Street,94107
30270-8826,1,Amendment 2 or prior,202409,PHOENIX,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9/2/24,N. 15th Avenue and W. Pierce Street,85007
30270-8822,1,Amendment 2 or prior,202409,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,9/1/24,Bayshore Boulevard at Silver Avenue,94124
30270-8809,1,Amendment 2 or prior,202409,PHOENIX,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9/19/24,North Goldwater Boulevard near East Indian School Road,85251
30270-8750,1,Amendment 2 or prior,202409,PHOENIX,V2V Intersection,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,9/28/24,W. Broadway Road at S. Farmer Avenue,85282
30270-8687,1,Amendment 2 or prior,202409,SAN_FRANCISCO,V2V Head-on,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9/20/24,Bright Street at Sargent Street,94132
30270-8685,2,Amendment 2 or prior,202409,SAN_FRANCISCO,Cyclist,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9/20/24,Folsom Street near Langton Street,94103
30270-8673,2,Amendment 2 or prior,202409,PHOENIX,V2V F2R,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9/21/24,N 7th Avenue south of McDowell Road,85007
30270-8661,1,Amendment 2 or prior,202409,PHOENIX,Single Vehicle,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9/13/24,Parking lot on S. Diablo Way,85282
30270-8639,1,Amendment 2 or prior,202409,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9/11/24,Noe Street at 22nd Street,94114
30270-8631,1,Amendment 2 or prior,202409,PHOENIX,V2V Intersection,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8/31/24,South Terrace Road at Apache Boulevard,85281
