report_id,report_version,amendment,year_month,city,crash_type,nhtsa_reportable,low_severity,police_reported,injury_reported,airbag_any,airbag_ego,serious_injury,incident_date,address,zip_code,year,month,month_name,day,day_of_week,day_of_week_num,is_weekend,quarter,year_month_dt,city_clean,severity_score,latitude,longitude
30270-11474,1.0,Amendment 3,202508,LOS_ANGELES,V2V F2R,True,False,True,False,False,False,False,2025-08-07,N. Robertson Boulevard at Beverly Boulevard, ,2025.0,8.0,August,7.0,Thursday,3.0,False,3.0,2025-08,Los Angeles,1,34.06447355218315,-118.26293520414224
30270-11469,1.0,Amendment 3,202508,SAN_FRANCISCO,V2V Intersection,True,False,False,False,False,False,False,2025-08-06,Montgomery Street at Pacific Avenue, ,2025.0,8.0,August,6.0,Wednesday,2.0,False,3.0,2025-08,San Francisco,0,37.78075871223227,-122.41595893719101
30270-11456,1.0,Amendment 3,202508,SAN_FRANCISCO,Motorcycle,True,False,False,False,False,False,False,2025-08-04,Jones Street near Geary Street, ,2025.0,8.0,August,4.0,Monday,0.0,False,3.0,2025-08,San Francisco,0,37.762449246686586,-122.40197480769092
30270-11450,1.0,Amendment 3,202508,SAN_FRANCISCO,V2V Head-on,False,False,False,False,False,False,False,2025-08-01,Frida Kahlo Way near Cloud Circle, ,2025.0,8.0,August,1.0,Friday,4.0,False,3.0,2025-08,San Francisco,0,37.7694121899509,-122.41449747125273
30270-11433,1.0,Amendment 3,202508,SAN_FRANCISCO,V2V Intersection,True,False,True,True,False,False,False,2025-08-01,Florida Street at 21st Street, ,2025.0,8.0,August,1.0,Friday,4.0,False,3.0,2025-08,San Francisco,3,37.793246791632114,-122.4034507778481
30270-11468,1.0,Amendment 3,202507,SAN_FRANCISCO,V2V F2R,True,False,False,False,False,False,False,2025-07-27,Presidio Boulevard at Lombard Street, ,2025.0,7.0,July,27.0,Sunday,6.0,True,3.0,2025-07,San Francisco,0,37.76512028085863,-122.4214978436123
30270-11467,1.0,Amendment 3,202507,LOS_ANGELES,Single Vehicle,True,True,False,False,False,False,False,2025-07-19,entrance of a parking lot at 12582 Millennium Drive, ,2025.0,7.0,July,19.0,Saturday,5.0,True,3.0,2025-07,Los Angeles,0,34.06399242895512,-118.2388741049391
30270-11455,1.0,Amendment 3,202507,SAN_FRANCISCO,V2V Head-on,True,True,False,False,False,False,False,2025-07-30,Zoe Street at Freelon Street, ,2025.0,7.0,July,30.0,Wednesday,2.0,False,3.0,2025-07,San Francisco,0,37.78329627126743,-122.41986337733199
30270-11452,1.0,Amendment 3,202507,SAN_FRANCISCO,Pedestrian,True,False,False,True,False,False,False,2025-07-06,Leavenworth Street at Geary Street, ,2025.0,7.0,July,6.0,Sunday,6.0,True,3.0,2025-07,San Francisco,2,37.773710368122046,-122.43911371663962
30270-11451,1.0,Amendment 3,202507,AUSTIN,V2V Lateral,True,False,False,False,False,False,False,2025-07-29,E. 8th Street near Congress Avenue, ,2025.0,7.0,July,29.0,Tuesday,1.0,False,3.0,2025-07,Austin,0,30.26937875004888,-97.73850148322423
30270-11432,1.0,Amendment 3,202507,PHOENIX,V2V Lateral,True,True,True,False,False,False,False,2025-07-31,parking lot at 291 E. Buckeye Road, ,2025.0,7.0,July,31.0,Thursday,3.0,False,3.0,2025-07,Phoenix,1,33.453908849568556,-112.07335701282506
30270-11430,1.0,Amendment 3,202507,LOS_ANGELES,V2V F2R,True,False,False,False,False,False,False,2025-07-31,E. Fairview Boulevard at N. La Brea Avenue, ,2025.0,7.0,July,31.0,Thursday,3.0,False,3.0,2025-07,Los Angeles,0,34.03516508743412,-118.25288246823189
30270-11428,1.0,Amendment 3,202507,SAN_FRANCISCO,V2V F2R,True,False,False,False,False,False,False,2025-07-26,9th Street at Market Street, ,2025.0,7.0,July,26.0,Saturday,5.0,True,3.0,2025-07,San Francisco,0,37.78932558467449,-122.43020127119702
30270-11426,1.0,Amendment 3,202507,PHOENIX,Single Vehicle,True,True,False,False,False,False,False,2025-07-25,parking lot at 1515 E. Elliot Road, ,2025.0,7.0,July,25.0,Friday,4.0,False,3.0,2025-07,Phoenix,0,33.44046710261146,-112.07715337400279
30270-11424,1.0,Amendment 3,202507,PHOENIX,V2V Backing,True,False,False,False,False,False,False,2025-07-30,West Parking Lot off of Sky Harbor Circle at the Phoenix Sky Harbor International Airport, ,2025.0,7.0,July,30.0,Wednesday,2.0,False,3.0,2025-07,Phoenix,0,33.45081470649777,-112.07769511738572
30270-11424,1.0,Amendment 3,202507,PHOENIX,V2V Backing,True,False,False,False,False,False,False,2025-07-30,West Parking Lot off of Sky Harbor Circle, ,2025.0,7.0,July,30.0,Wednesday,2.0,False,3.0,2025-07,Phoenix,0,33.43028031355848,-112.07144678073315
30270-11422,1.0,Amendment 3,202507,SAN_FRANCISCO,Single Vehicle,True,True,False,False,False,False,False,2025-07-24,Midcrest Way near Cityview Way, ,2025.0,7.0,July,24.0,Thursday,3.0,False,3.0,2025-07,San Francisco,0,37.75964763522135,-122.42762947711194
30270-11421,1.0,Amendment 3,202507,SAN_FRANCISCO,V2V F2R,True,False,False,False,False,False,False,2025-07-24,Guerrero Street at 14th Street, ,2025.0,7.0,July,24.0,Thursday,3.0,False,3.0,2025-07,San Francisco,0,37.77245098212056,-122.4150226649813
30270-11420,1.0,Amendment 3,202507,SAN_FRANCISCO,V2V Lateral,True,True,True,False,False,False,False,2025-07-29,Oak Street near Divisadero Street, ,2025.0,7.0,July,29.0,Tuesday,1.0,False,3.0,2025-07,San Francisco,1,37.78616690866333,-122.42642482936499
30270-11418,1.0,Amendment 3,202507,LOS_ANGELES,V2V Backing,True,False,False,False,False,False,False,2025-07-16,Euclid Court near Broadway, ,2025.0,7.0,July,16.0,Wednesday,2.0,False,3.0,2025-07,Los Angeles,0,34.06917176505263,-118.25886087495851
30270-11417,1.0,Amendment 3,202507,PHOENIX,V2V Head-on,True,False,True,False,False,False,False,2025-07-28,N. Galvin Parkway near the Desert Botanical Garden entrance, ,2025.0,7.0,July,28.0,Monday,0.0,False,3.0,2025-07,Phoenix,1,33.42921289610906,-112.09328888411433
30270-11415,1.0,Amendment 3,202507,SAN_FRANCISCO,V2V F2R,True,False,False,False,False,False,False,2025-07-23,N. El Camino Real at Park Road, ,2025.0,7.0,July,23.0,Wednesday,2.0,False,3.0,2025-07,San Francisco,0,37.759485502621935,-122.4034589986355
30270-11414,1.0,Amendment 3,202507,LOS_ANGELES,V2V F2R,True,False,False,False,False,False,False,2025-07-24,W. Pico Boulevard at S. Beverly Glen Boulevard, ,2025.0,7.0,July,24.0,Thursday,3.0,False,3.0,2025-07,Los Angeles,0,34.04259468167207,-118.22740582768326
30270-11413,1.0,Amendment 3,202507,SAN_FRANCISCO,V2V F2R,True,False,False,False,False,False,False,2025-07-29,29th Street near Noe Street, ,2025.0,7.0,July,29.0,Tuesday,1.0,False,3.0,2025-07,San Francisco,0,37.7709193987107,-122.41491589302736
30270-11412,1.0,Amendment 3,202507,PHOENIX,V2V Head-on,True,False,True,False,False,False,False,2025-07-19,S. Wilson Street near W. 9th Street, ,2025.0,7.0,July,19.0,Saturday,5.0,True,3.0,2025-07,Phoenix,1,33.46645805347329,-112.07059261446265
30270-11404,1.0,Amendment 3,202507,LOS_ANGELES,V2V Lateral,True,True,False,False,False,False,False,2025-07-17,Charleville Boulevard near S. Reeves Drive, ,2025.0,7.0,July,17.0,Thursday,3.0,False,3.0,2025-07,Los Angeles,0,34.04441916464044,-118.26000346742919
30270-11402,1.0,Amendment 3,202507,SAN_FRANCISCO,V2V F2R,True,False,False,False,False,False,False,2025-07-14,13th Street at Harrison Street, ,2025.0,7.0,July,14.0,Monday,0.0,False,3.0,2025-07,San Francisco,0,37.77343588227633,-122.41222419023524
30270-11401,1.0,Amendment 3,202507,LOS_ANGELES,V2V F2R,True,False,False,False,False,False,False,2025-07-11,Veteran Avenue at La Grange Avenue, ,2025.0,7.0,July,11.0,Friday,4.0,False,3.0,2025-07,Los Angeles,0,34.03913148513524,-118.26253806164696
30270-11400,1.0,Amendment 3,202507,SAN_FRANCISCO,V2V F2R,True,False,False,False,False,False,False,2025-07-25,Mission Street near 10th Street, ,2025.0,7.0,July,25.0,Friday,4.0,False,3.0,2025-07,San Francisco,0,37.756989520660426,-122.40161335669104
30270-11384,1.0,Amendment 3,202507,LOS_ANGELES,V2V Lateral,True,True,True,False,False,False,False,2025-07-23,N. Las Palmas Avenue at W. Sunset Boulevard, ,2025.0,7.0,July,23.0,Wednesday,2.0,False,3.0,2025-07,Los Angeles,1,34.058683681533665,-118.23773890762227
30270-11383,1.0,Amendment 3,202507,ATLANTA,V2V Lateral,True,False,True,False,False,False,False,2025-07-23,Peachtree Street NE near Huntington Road NE, ,2025.0,7.0,July,23.0,Wednesday,2.0,False,3.0,2025-07,Atlanta,1,33.74683318145297,-84.3728907707379
30270-11381,1.0,Amendment 3,202507,PHOENIX,V2V Intersection,True,False,True,False,False,False,False,2025-07-20,N. Miller Road at E. Indian School Road, ,2025.0,7.0,July,20.0,Sunday,6.0,True,3.0,2025-07,Phoenix,1,33.466564233191555,-112.0566321814959
30270-11379,1.0,Amendment 3,202507,PHOENIX,Single Vehicle,True,True,False,False,False,False,False,2025-07-20,a parking lot at 120 E. 7th Street, ,2025.0,7.0,July,20.0,Sunday,6.0,True,3.0,2025-07,Phoenix,0,33.430588534576835,-112.0771984846121
30270-11378,1.0,Amendment 3,202507,SAN_FRANCISCO,V2V F2R,True,False,False,False,False,False,False,2025-07-22,Crossover Drive near Transverse Avenue, ,2025.0,7.0,July,22.0,Tuesday,1.0,False,3.0,2025-07,San Francisco,0,37.77498816900283,-122.42341129160091
30270-11374,1.0,Amendment 3,202507,LOS_ANGELES,V2V Intersection,True,False,False,False,False,False,False,2025-07-13,Firmona Avenue at W. Century Boulevard, ,2025.0,7.0,July,13.0,Sunday,6.0,True,3.0,2025-07,Los Angeles,0,34.0327131080658,-118.23525405089511
30270-11373,1.0,Amendment 3,202507,SAN_FRANCISCO,V2V Lateral,True,True,False,False,False,False,False,2025-07-21,10th Street near Jessie Street, ,2025.0,7.0,July,21.0,Monday,0.0,False,3.0,2025-07,San Francisco,0,37.77879886236264,-122.42798134824515
30270-11372,1.0,Amendment 3,202507,LOS_ANGELES,V2V F2R,True,False,True,False,False,False,False,2025-07-21,S. Grevillea Avenue at E. Spruce Avenue, ,2025.0,7.0,July,21.0,Monday,0.0,False,3.0,2025-07,Los Angeles,1,34.032795359449075,-118.2282409241621
30270-11371,1.0,Amendment 3,202507,AUSTIN,V2V F2R,True,False,False,False,False,False,False,2025-07-15,West Avenue at W. 6th Street, ,2025.0,7.0,July,15.0,Tuesday,1.0,False,3.0,2025-07,Austin,0,30.27585281701755,-97.73022174625132
30270-11370,1.0,Amendment 3,202507,PHOENIX,V2V F2R,True,False,True,False,True,False,False,2025-07-18,E. Indian School Road at N. Scottsdale Road, ,2025.0,7.0,July,18.0,Friday,4.0,False,3.0,2025-07,Phoenix,3,33.468053593612176,-112.09050826814068
30270-11365,1.0,Amendment 3,202507,SAN_FRANCISCO,V2V F2R,True,False,False,False,False,False,False,2025-07-13,Sloat Boulevard at 21st Avenue, ,2025.0,7.0,July,13.0,Sunday,6.0,True,3.0,2025-07,San Francisco,0,37.782117376845505,-122.40966145209298
30270-11362,1.0,Amendment 3,202507,SAN_FRANCISCO,V2V Backing,True,False,False,False,False,False,False,2025-07-10,Winston Drive at 20th Avenue, ,2025.0,7.0,July,10.0,Thursday,3.0,False,3.0,2025-07,San Francisco,0,37.76935719879445,-122.40231272739402
30270-11361,1.0,Amendment 3,202507,PHOENIX,Single Vehicle,True,True,False,True,False,False,False,2025-07-16,Country Club Drive at W. Rio Salado Parkway, ,2025.0,7.0,July,16.0,Wednesday,2.0,False,3.0,2025-07,Phoenix,2,33.454511034299244,-112.07525381217606
30270-11360,1.0,Amendment 3,202507,LOS_ANGELES,V2V F2R,True,False,True,False,False,False,False,2025-07-08,N. San Vicente Boulevard near Santa Monica Boulevard, ,2025.0,7.0,July,8.0,Tuesday,1.0,False,3.0,2025-07,Los Angeles,1,34.037994881302964,-118.24029340639537
30270-11358,1.0,Amendment 3,202507,SAN_FRANCISCO,V2V Head-on,True,False,True,False,False,False,False,2025-07-13,Alabama Street at 24th Street, ,2025.0,7.0,July,13.0,Sunday,6.0,True,3.0,2025-07,San Francisco,1,37.76306163221904,-122.41901521377633
30270-11344,1.0,Amendment 3,202507,LOS_ANGELES,V2V Lateral,True,True,False,False,False,False,False,2025-07-05,Santa Monica Boulevard at Formosa Avenue, ,2025.0,7.0,July,5.0,Saturday,5.0,True,3.0,2025-07,Los Angeles,0,34.062382216386794,-118.2284233600469
30270-11334,1.0,Amendment 3,202507,PHOENIX,Single Vehicle,True,False,False,False,False,False,False,2025-07-02,W. Broadway Road near Center Street, ,2025.0,7.0,July,2.0,Wednesday,2.0,False,3.0,2025-07,Phoenix,0,33.46726111974124,-112.08099523063777
30270-11333,1.0,Amendment 3,202507,SAN_FRANCISCO,V2V Head-on,True,False,False,False,False,False,False,2025-07-05,Taylor Street at Jefferson Street, ,2025.0,7.0,July,5.0,Saturday,5.0,True,3.0,2025-07,San Francisco,0,37.77136562483828,-122.43586131492567
30270-11330,1.0,Amendment 3,202507,AUSTIN,V2V Lateral,True,True,False,False,False,False,False,2025-07-13,Comal Street near E. 5th Street, ,2025.0,7.0,July,13.0,Sunday,6.0,True,3.0,2025-07,Austin,0,30.26224952400266,-97.75129051266649
30270-11329,1.0,Amendment 3,202507,SAN_FRANCISCO,V2V Lateral,True,True,False,False,False,False,False,2025-07-11,Fillmore Street near Golden Gate Avenue, ,2025.0,7.0,July,11.0,Friday,4.0,False,3.0,2025-07,San Francisco,0,37.78941816431517,-122.40665021113801
30270-11328,1.0,Amendment 3,202507,AUSTIN,V2V F2R,True,False,True,True,False,False,False,2025-07-03,W. Cesar Chavez Street at Lavaca Street, ,2025.0,7.0,July,3.0,Thursday,3.0,False,3.0,2025-07,Austin,3,30.282919314563948,-97.75155898898518
30270-11327,2.0,Amendment 3,202507,LOS_ANGELES,V2V F2R,True,False,True,True,True,False,False,2025-07-14,N. Las Palmas Avenue and W. Sunset Boulevard, ,2025.0,7.0,July,14.0,Monday,0.0,False,3.0,2025-07,Los Angeles,5,34.037461679814115,-118.2578937596918
30270-11323,1.0,Amendment 3,202507,PHOENIX,V2V F2R,True,False,True,True,False,False,False,2025-07-11,S. Hardy Drive near W. Alameda Drive, ,2025.0,7.0,July,11.0,Friday,4.0,False,3.0,2025-07,Phoenix,3,33.44767502833031,-112.05468385317526
30270-11302,1.0,Amendment 3,202507,LOS_ANGELES,V2V F2R,True,False,False,False,False,False,False,2025-07-10,W. Exposition Boulevard at S. Figueroa Street, ,2025.0,7.0,July,10.0,Thursday,3.0,False,3.0,2025-07,Los Angeles,0,34.05584522086719,-118.22506957590967
30270-11284,1.0,Amendment 3,202507,LOS_ANGELES,V2V F2R,True,False,False,False,False,False,False,2025-07-07,Wilshire Boulevard at S. Mariposa Avenue, ,2025.0,7.0,July,7.0,Monday,0.0,False,3.0,2025-07,Los Angeles,0,34.034043520959656,-118.26105114072924
30270-11282,1.0,Amendment 3,202507,LOS_ANGELES,V2V Lateral,True,True,False,False,False,False,False,2025-07-04,W. Pico Boulevard at S. Figueroa Street, ,2025.0,7.0,July,4.0,Friday,4.0,False,3.0,2025-07,Los Angeles,0,34.04723062712715,-118.24274314404873
30270-11281,1.0,Amendment 3,202507,SAN_FRANCISCO,All Others,True,True,False,False,False,False,False,2025-07-05,Main Street near Market Street, ,2025.0,7.0,July,5.0,Saturday,5.0,True,3.0,2025-07,San Francisco,0,37.77108017842806,-122.42036800398542
30270-11280,1.0,Amendment 3,202507,SAN_FRANCISCO,V2V F2R,True,False,False,True,False,False,False,2025-07-02,Kezar Drive at Lincoln Way, ,2025.0,7.0,July,2.0,Wednesday,2.0,False,3.0,2025-07,San Francisco,2,37.75627069390919,-122.42242010210701
30270-11279,1.0,Amendment 3,202507,SAN_FRANCISCO,V2V F2R,True,False,False,False,False,False,False,2025-07-02,4th Street near Market Street, ,2025.0,7.0,July,2.0,Wednesday,2.0,False,3.0,2025-07,San Francisco,0,37.75894345866499,-122.43325123177783
30270-11273,1.0,Amendment 3,202507,LOS_ANGELES,V2V Lateral,True,True,True,True,False,False,False,2025-07-01,S. Isis Avenue near W. Florence Avenue, ,2025.0,7.0,July,1.0,Tuesday,1.0,False,3.0,2025-07,Los Angeles,3,34.0381296633059,-118.24053881137107
30270-11298,1.0,Amendment 3,202506,SAN_FRANCISCO,V2V Head-on,True,False,False,False,False,False,False,2025-06-26,Vallejo Street near Stockton Street, ,2025.0,6.0,June,26.0,Thursday,3.0,False,2.0,2025-06,San Francisco,0,37.76541996342638,-122.40604009568384
30270-11295,1.0,Amendment 3,202506,LOS_ANGELES,Single Vehicle,True,True,False,False,False,False,False,2025-06-27,parking lot located at 11640 San Vicente Boulevard,90049,2025.0,6.0,June,27.0,Friday,4.0,False,2.0,2025-06,Los Angeles,0,34.07011397784192,-118.47889987082314
30270-11291,1.0,Amendment 3,202506,AUSTIN,V2V Lateral,True,True,False,False,False,False,False,2025-06-27,unnamed service road off E. Stassney Lane near the intersection with Burleson Road, ,2025.0,6.0,June,27.0,Friday,4.0,False,2.0,2025-06,Austin,0,30.255102075065675,-97.75156244282452
30270-11276,1.0,Amendment 3,202506,ATLANTA,V2V Backing,False,False,False,False,False,False,False,2025-06-18,Beeler Drive SW near Cleveland Circle SW, ,2025.0,6.0,June,18.0,Wednesday,2.0,False,2.0,2025-06,Atlanta,0,33.76617578527009,-84.40660572245983
30270-11275,1.0,Amendment 3,202506,PHOENIX,Single Vehicle,True,True,False,False,False,False,False,2025-06-12,E. McDowell Road near N. Galvin Parkway, ,2025.0,6.0,June,12.0,Thursday,3.0,False,2.0,2025-06,Phoenix,0,33.458926652167236,-112.0664921833616
30270-11250,1.0,Amendment 3,202506,LOS_ANGELES,V2V Lateral,True,True,False,False,False,False,False,2025-06-29,W. 92nd Street near S. Sepulveda Boulevard, ,2025.0,6.0,June,29.0,Sunday,6.0,True,2.0,2025-06,Los Angeles,0,34.03499750155608,-118.22507840424755
30270-11249,1.0,Amendment 3,202506,LOS_ANGELES,V2V Lateral,True,False,True,False,False,False,False,2025-06-30,Santa Monica Boulevard near Serrano Avenue, ,2025.0,6.0,June,30.0,Monday,0.0,False,2.0,2025-06,Los Angeles,1,34.06944399245699,-118.25278702587407
30270-11247,1.0,Amendment 3,202506,AUSTIN,V2V Lateral,True,True,False,False,False,False,False,2025-06-30,W. Monroe Street near S. 2nd Street, ,2025.0,6.0,June,30.0,Monday,0.0,False,2.0,2025-06,Austin,0,30.248414955708842,-97.74854458481434
30270-11246,1.0,Amendment 3,202506,AUSTIN,V2V Lateral,True,False,False,False,False,False,False,2025-06-30,Lavaca Street at W. 5th Street, ,2025.0,6.0,June,30.0,Monday,0.0,False,2.0,2025-06,Austin,0,30.257540830560803,-97.72651116305802
30270-11245,1.0,Amendment 3,202506,LOS_ANGELES,V2V F2R,True,False,True,True,False,False,False,2025-06-30,E. 23rd Street at S. Los Angeles Street, ,2025.0,6.0,June,30.0,Monday,0.0,False,2.0,2025-06,Los Angeles,3,34.057124209073784,-118.22485139954634
30270-11244,1.0,Amendment 3,202506,SAN_FRANCISCO,V2V Head-on,True,False,True,False,True,False,False,2025-06-28,Green Street at Octavia Street, ,2025.0,6.0,June,28.0,Saturday,5.0,True,2.0,2025-06,San Francisco,3,37.79162476919723,-122.43404059272453
30270-11239,1.0,Amendment 3,202506,LOS_ANGELES,Single Vehicle,True,True,False,False,False,False,False,2025-06-25,parking lot at 8781 Bellanca Avenue, ,2025.0,6.0,June,25.0,Wednesday,2.0,False,2.0,2025-06,Los Angeles,0,34.064266139978564,-118.22881948132627
30270-11238,1.0,Amendment 3,202506,AUSTIN,V2V F2R,True,False,False,False,False,False,False,2025-06-29,Douglas Street at E. Oltorf Street, ,2025.0,6.0,June,29.0,Sunday,6.0,True,2.0,2025-06,Austin,0,30.251804149708793,-97.7502569414417
30270-11225,1.0,Amendment 3,202506,SAN_FRANCISCO,V2V Intersection,True,False,False,False,False,False,False,2025-06-20,Greenwich Street near Laguna Street, ,2025.0,6.0,June,20.0,Friday,4.0,False,2.0,2025-06,San Francisco,0,37.75540423418414,-122.4334612193226
30270-11224,1.0,Amendment 3,202506,PHOENIX,All Others,True,True,True,False,False,False,False,2025-06-25,Brook View Apartments near N. Dobbs Road, ,2025.0,6.0,June,25.0,Wednesday,2.0,False,2.0,2025-06,Phoenix,1,33.46193946204422,-112.06551307581539
30270-11221,1.0,Amendment 3,202506,LOS_ANGELES,V2V Backing,True,False,False,False,False,False,False,2025-06-22,Wellington Road near W. Jefferson Boulevard, ,2025.0,6.0,June,22.0,Sunday,6.0,True,2.0,2025-06,Los Angeles,0,34.05368766033219,-118.2567285194549
30270-11220,1.0,Amendment 3,202506,PHOENIX,Single Vehicle,True,True,False,False,False,False,False,2025-06-12,E. McDowell Road near N. Galvin Parkway, ,2025.0,6.0,June,12.0,Thursday,3.0,False,2.0,2025-06,Phoenix,0,33.431088987907785,-112.06881243795125
30270-11219,1.0,Amendment 3,202506,ATLANTA,V2V Head-on,True,True,False,True,False,False,False,2025-06-20,Rockwell Street SW at Metropolitan Parkway SW, ,2025.0,6.0,June,20.0,Friday,4.0,False,2.0,2025-06,Atlanta,2,33.739383483532926,-84.40506701656051
30270-11218,1.0,Amendment 3,202506,SAN_FRANCISCO,V2V Lateral,True,True,False,False,False,False,False,2025-06-24,Drumm Street at Market Street, ,2025.0,6.0,June,24.0,Tuesday,1.0,False,2.0,2025-06,San Francisco,0,37.792693710680545,-122.42450211366969
